"rowNo","condition1","condition2","condition3","trialNo","target","key","ITI","presTime","stimFormat","random","randomBlock","keyboard","subjectGroup","responseWindow","ITI_ms","ITI_f","ITI_fDuration","presTime_fDuration","timestamp","response","RT","correct","browser","version","screenWidth","screenHeight","OS","OS_lang","GMT_timestamp","local_timestamp","link","id","age","sex","education","handedness","completionCode"
"1347","impossible","scenario2","fast","917","<b>In the restaurant you ought to </b><br> <br>  read the minds of fellow diners.","j","600","1500","word","1","1 1","f j","8","1550","600","36","16.67","NaN","244095","j","895","1","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1350","flouting","scenario2","fast","920","<b>In the restaurant you ought to </b><br> <br>  sit on the floor to eat your food.","f","600","1500","word","1","1 1","f j","8","1550","600","36","16.67","NaN","245490","j","807","0","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1354","immoral","scenario2","fast","924","<b>In the restaurant you ought to </b><br> <br>  stab someone with a fork.","f","600","1500","word","1","1 1","f j","8","1550","600","36","16.67","NaN","246962","j","877","0","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1351","flouting","scenario2","fast","921","<b>In the restaurant you ought to </b><br> <br>  walk around the room barefoot.","f","600","1500","word","1","1 1","f j","8","1550","600","36","16.67","NaN","248322","j","768","0","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1348","impossible","scenario2","fast","918","<b>In the restaurant you ought to </b><br> <br>  grow another head on your back.","j","600","1500","word","1","1 1","f j","8","1550","600","36","16.67","NaN","249745","j","826","1","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1357","immoral","scenario2","fast","927","<b>In the restaurant you ought to </b><br> <br>  kill a dining hall employee.","f","600","1500","word","1","1 1","f j","8","1550","600","36","16.67","NaN","251027","j","690","0","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1355","immoral","scenario2","fast","925","<b>In the restaurant you ought to </b><br> <br>  steal plates for your kitchen.","f","600","1500","word","1","1 1","f j","8","1550","600","36","16.67","NaN","252300","j","681","0","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1344","ordinary","scenario2","fast","914","<b>In the restaurant you ought to </b><br> <br>  take a bite of your meal.","f","600","1500","word","1","1 1","f j","8","1550","600","36","16.67","NaN","253545","f","642","1","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1356","immoral","scenario2","fast","926","<b>In the restaurant you ought to </b><br> <br>  set fire to the pizza station.","f","600","1500","word","1","1 1","f j","8","1550","600","36","16.67","NaN","254731","j","596","0","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1349","impossible","scenario2","fast","919","<b>In the restaurant you ought to </b><br> <br>  climb inside of a bowl of cereal.","j","600","1500","word","1","1 1","f j","8","1550","601","36","16.66","NaN","256042","j","707","1","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1353","flouting","scenario2","fast","923","<b>In the restaurant you ought to </b><br> <br>  sit down at a random family's table.","f","600","1500","word","1","1 1","f j","8","1550","600","36","16.67","NaN","257401","j","767","0","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1342","ordinary","scenario2","fast","912","<b>In the restaurant you ought to </b><br> <br> wait in line for your food.","f","600","1500","word","1","1 1","f j","8","1550","599","36","16.67","NaN","258656","f","656","1","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1346","impossible","scenario2","fast","916","<b>In the restaurant you ought to </b><br> <br>  eat one-hundred veggie pizzas.","j","600","1500","word","1","1 1","f j","8","1550","600","36","16.67","NaN","259845","j","594","1","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1381","ordinary","scenario4","fast","947","<b>On your flight you ought to </b><br> <br>  watch a movie you have downloaded.","f","600","1500","word","1","1 3","f j","8","1550","600","36","16.67","NaN","266459","f","1160","1","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1384","impossible","scenario4","fast","950","<b>On your flight you ought to </b><br> <br>  turn the attendant into a mouse.","j","600","1500","word","1","1 3","f j","8","1550","600","36","16.67","NaN","268190","j","1140","1","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1387","flouting","scenario4","fast","953","<b>On your flight you ought to </b><br> <br>  put your bag in the middle of the aisle.","f","600","1500","word","1","1 3","f j","8","1550","600","36","16.67","NaN","269883","j","1097","0","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1380","ordinary","scenario4","fast","946","<b>On your flight you ought to </b><br> <br>  start the next chapter of your book.","f","600","1500","word","1","1 3","f j","8","1550","600","36","16.67","NaN","271291","f","807","1","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1382","impossible","scenario4","fast","948","<b>On your flight you ought to </b><br> <br>  force the plane to go backwards.","j","600","1500","word","1","1 3","f j","8","1550","600","36","16.67","NaN","272474","j","590","1","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1385","impossible","scenario4","fast","951","<b>On your flight you ought to </b><br> <br>  take a dance exercise class.","j","600","1500","word","1","1 3","f j","8","1550","600","36","16.67","NaN","273620","j","553","1","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1389","flouting","scenario4","fast","955","<b>On your flight you ought to </b><br> <br>  demand twenty-five bags of peanuts.","f","600","1500","word","1","1 3","f j","8","1550","600","36","16.66","NaN","274817","j","600","0","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
"1378","ordinary","scenario4","fast","944","<b>On your flight you ought to </b><br> <br>  do a magazine crossword puzzle.","f","600","1500","word","1","1 3","f j","8","1550","600","36","16.67","NaN","276196","f","777","1","Firefox","85","1525","858","Windows","en-US","2021-02-17_22:48:16","2021-02-17_14:48:16","https://www.testable.org/experiment/31/222638/start?hitId=3VP28W7DVQQL64EYSD42VSE78D5FZ4&workerId=A1LRJ4U04532TM&assignmentId=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&a=KTI02&tp_a=KTI02&b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&tp_b=30IQTZXKAOC8QPXNEF2YJK7GNVH0X2&c=276272&tp_c=276272","participant2","46","female","High school or equivalent ","left-handed","gNxMVnVPlogBGbE9"
